ID,Title,Content,Excerpt,Date,"Post Type",Permalink,_catalog,_crosssell_skus,_elementor_edit_mode,_elementor_template_type,_elementor_version,_et_additional_block,_et_primary_category,_et_product_slider,_et_product_view_color,_et_product_view_hover,_et_sale_counter,_et_single_layout,_et_single_thumbnail_hover,_file_path,_file_paths,_fixed_price_rules,_has_multi_selling,_heateor_sss_meta,_is_multi_parent,_la-digue_price,_la-digue_price_method,_la-digue_regular_price,_la-digue_sale_price,_la-digue_sale_price_dates,_la-digue_sale_price_dates_from,_la-digue_sale_price_dates_to,_mahe_price,_mahe_price_method,_mahe_regular_price,_mahe_sale_price,_mahe_sale_price_dates,_mahe_sale_price_dates_from,_mahe_sale_price_dates_to,_max_variation_price,_max_variation_regular_price,_max_variation_sale_price,_min_variation_price,_min_variation_regular_price,_min_variation_sale_price,_praslin_price,_praslin_price_method,_praslin_regular_price,_praslin_sale_price,_praslin_sale_price_dates,_praslin_sale_price_dates_from,_praslin_sale_price_dates_to,_product_video_autoplay,_product_video_code,_product_video_gallery,_sale_price_time_end,_sale_price_time_start,_tiered_price_rules_type,_upsell_skus,_wcfm_new_product_notified,_wcfm_product_approved_notified,_wcfm_product_author,_wcfm_product_views,_wcfmmp_commission,_wcfmmp_processing_time,_woo_uom_input,_wp_old_date,_wp_old_slug,_wp_page_template,_wp_trash_meta_status,_wp_trash_meta_time,108,1147,1334,1560,236,25,469.57,9.57,disable_add_to_cart,disable_price,manually,onesignal_meta_box_present,onesignal_modify_title_and_content,onesignal_notification_custom_content,onesignal_notification_custom_heading,onesignal_send_notification,price1,price2,rs_page_bg_color,wcfm_policy_product_options,Brands,"Product Type","Product Visibility","Product categories","Product tags","Product shipping classes","Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date","Attribute Name (Packages)","Attribute Value (Packages)","Attribute In Variations (Packages)","Attribute Is Visible (Packages)","Attribute Is Taxonomy (Packages)","Attribute Position (Packages)",Visibility,"Stock Status",Downloadable,Virtual,"Regular Price","Sale Price","Purchase Note",Featured,Weight,Length,Width,Height,SKU,"Sale Price Dates From","Sale Price Dates To",Price,"Sold IndivIDually","Manage Stock",Stock,Up-Sells,Cross-Sells,"Downloadable Files","Download Limit","Download Expiry","Product URL","Button Text",Backorders,"Tax Status","Tax Class","Default Attributes","Total Sales","Product Version","Variation Description","WC Rating Count","WC Review Count","WC Average Rating","Downloadable File Name"
5161,"BAGUETTE FRENCH 30 X 290 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/baguette-french-30-x-290-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,495,manually,469.57,,default,,,495,manually,108,,default,,,,,,,,,495,manually,135,,default,,,,,,,,,[],,,,3,,,,1970-01-01,baguette-french-290-gm,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,PROBAKE,simple,visible,Bakery,"BREAD,PRODUCTS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,baguette-french-30-x-290-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,495,,,no,,,,,FZBRE0061,,,495,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5163,"ICE CREAM CONE SANISSIMO 168 PCS",,,"March 26, 2021",product,https://shop.ewdc.in/product/ice-cream-cone-sanissimo-168-pcs/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,185,manually,469.57,,default,,,185,manually,108,,default,,,,,,,,,185,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SANISSIMO,simple,visible,"Chocolate &amp; Confectionery",COOKIES,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,ice-cream-cone-sanissimo-168-pcs,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,185,,,no,,,,,DRBIS0406,,,185,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5166,"RED KIDNEY BEANS SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/red-kidney-beans-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,45,manually,469.57,,default,,,45,manually,108,,default,,,,,,,,,45,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","KIDNEY,RED",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,red-kidney-beans-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,45,,,no,,,,,DRBEN0063,,,45,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5168,"SEMOLINA SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/semolina-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,25,manually,469.57,,default,,,25,manually,108,,default,,,,,,,,,25,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",SEMOLINA,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,semolina-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,25,,,no,,,,,DRCER0258,,,25,no,no,,,,,-1,-1,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5170,"TAMARIND SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/tamarind-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,70,manually,469.57,,default,,,70,manually,108,,default,,,,,,,,,70,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",TAMARIND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,tamarind-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,70,,,no,,,,,DRFRU0045,,,70,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5172,"FLOUR BESAN SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/flour-besan-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,55,manually,469.57,,default,,,55,manually,108,,default,,,,,,,,,55,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,flour-besan-superchef,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","BESAN,FLOUR",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,flour-besan-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,55,,,no,,,,,DRFLO0036,,,55,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5175,"ALMOND FLAKES SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/almond-flakes-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,386,manually,469.57,,default,,,386,manually,108,,default,,,,,,,,,386,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,almond-flakes-superchef,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,almond-flakes-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,386,,,no,,,,,DRALM0001,,,386,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5178,"ALMOND POWDER SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/almond-powder-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,325,manually,469.57,,default,,,325,manually,108,,default,,,,,,,,,325,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,almond-powder-superchef,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,almond-powder-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,325,,,no,,,,,DRALM0002,,,325,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5180,"ALMOND WHOLE SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/almond-whole-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,350,manually,469.57,,default,,,350,manually,108,,default,,,,,,,,,350,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,almond-whole-superchef,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,almond-whole-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,350,,,no,,,,,DRALM0003,,,350,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5183,"PRUNES PITTED SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/prunes-pitted-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,175,manually,469.57,,default,,,175,manually,108,,default,,,,,,,,,175,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,prunes-pitted-superchef,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PITTED,PRUNES",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,prunes-pitted-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,175,,,no,,,,,DRFRU0003,,,175,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5185,"ALMOND WHOLE SUPERCHEF 100 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/almond-whole-superchef-100-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,45,manually,469.57,,default,,,45,manually,108,,default,,,,,,,,,45,manually,135,,default,,,,,,,,,[],,,,2,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,almond-whole-superchef-100-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,45,,,no,,,,,DRNUT0098,,,45,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5187,"WALNUT WITHOUT SHELL SUPERCHEF 100 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/walnut-without-shell-superchef-100-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,50,manually,469.57,,default,,,50,manually,108,,default,,,,,,,,,50,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,walnut-w-out-shell-superchef-100-gm,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","W/OUT,WALNUT",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,walnut-without-shell-superchef-100-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,50,,,no,,,,,DRNUT0109,,,50,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5190,"PEANUT RAW SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/peanut-raw-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,85,manually,469.57,,default,,,85,manually,108,,default,,,,,,,,,85,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PEANUT,RAW",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,peanut-raw-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,85,,,no,,,,,DRPEA0002,,,85,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5193,"CHICK PEAS WHITE 9MM DRIED SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/chick-peas-white-9mm-dried-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,60,manually,469.57,,default,,,60,manually,108,,default,,,,,,,,,60,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CHICK,PEAS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chick-peas-white-9mm-dried-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,60,,,no,,,,,DRPEA0006,,,60,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5196,"SEEDS MUSTARD SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/seeds-mustard-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,50,manually,469.57,,default,,,50,manually,108,,default,,,,,,,,,50,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","MUSTARD,SEEDS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,seeds-mustard-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,50,,,no,,,,,DRSED0010,,,50,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5199,"SEEDS PUMPKIN SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/seeds-pumpkin-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,285,manually,469.57,,default,,,285,manually,108,,default,,,,,,,,,285,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PUMPKIN,SEEDS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,seeds-pumpkin-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,285,,,no,,,,,DRSED0025,,,285,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5201,"SEEDS CUMIN SUPERCHEF 200 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/seeds-cumin-superchef-200-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,35,manually,469.57,,default,,,35,manually,108,,default,,,,,,,,,35,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CUMIN,SEEDS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,seeds-cumin-superchef-200-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,35,,,no,,,,,DRSED0031,,,35,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5203,"SEEDS MUSTARD SUPERCHEF 200 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/seeds-mustard-superchef-200-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,14,manually,469.57,,default,,,14,manually,108,,default,,,,,,,,,14,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","MUSTARD,SEEDS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,seeds-mustard-superchef-200-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,14,,,no,,,,,DRSED0032,,,14,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5205,"SEEDS FENNEL SUPERCHEF 200 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/seeds-fennel-superchef-200-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,25,manually,469.57,,default,,,25,manually,108,,default,,,,,,,,,25,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","FENNEL,SEEDS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,seeds-fennel-superchef-200-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,25,,,no,,,,,DRSED0033,,,25,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5207,"APRICOT DRIED SUPERCHEF 200 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/apricot-dried-superchef-200-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,49,manually,469.57,,default,,,49,manually,108,,default,,,,,,,,,49,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",APRICOT,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apricot-dried-superchef-200-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,49,,,no,,,,,DRSPC0130,,,49,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5210,"WALNUT WITHOUT SHELL SUPERCHEF 1 KG",,,"March 26, 2021",product,https://shop.ewdc.in/product/walnut-without-shell-superchef-1-kg/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,345,manually,469.57,,default,,,345,manually,108,,default,,,,,,,,,345,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,walnut-w-out-shell-superchef-1-kg,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",WALNUT,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,walnut-without-shell-superchef-1-kg,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,345,,,no,,,,,DRWAL0002,,,345,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5212,"ALMOND POWDER SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/almond-powder-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,180,manually,469.57,,default,,,180,manually,108,,default,,,,,,,,,180,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",ALMOND,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,almond-powder-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,180,,,no,,,,,DRALM0029,,,180,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5214,"APRICOT DRY SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/apricot-dry-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,110,manually,469.57,,default,,,110,manually,108,,default,,,,,,,,,110,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",APRICOT,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,apricot-dry-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,110,,,no,,,,,DRAPR0004,,,110,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5216,"PRUNES PITTED SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/prunes-pitted-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,100,manually,469.57,,default,,,100,manually,108,,default,,,,,,,,,100,manually,135,,default,,,,,,,,,[],,,,1,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PITTED,PRUNES",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,prunes-pitted-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,100,,,no,,,,,DRFRU0059,,,100,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5219,"RAISIN YELLOW (GOLDEN) SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/raisin-yellow-golden-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,65,manually,469.57,,default,,,65,manually,108,,default,,,,,,,,,65,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","RAISIN,YELLOW",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,raisin-yellow-golden-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,65,,,no,,,,,DRFRU0060,,,65,no,no,,,,,-1,-1,,,no,none,0,a:0:{},0,5.0.0,,,0,0,
5221,"CASHEWNUT WHOLE SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/cashewnut-whole-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,210,manually,469.57,,default,,,210,manually,108,,default,,,,,,,,,210,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CASHEWNUT,WHOLE",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,cashewnut-whole-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,210,,,no,,,,,DRNUT0094,,,210,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5223,"HAZELNUT SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/hazelnut-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,195,manually,469.57,,default,,,195,manually,108,,default,,,,,,,,,195,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard",HAZELNUT,,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,hazelnut-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,195,,,no,,,,,DRNUT0146,,,195,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5226,"PEANUT RAW SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/peanut-raw-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,40,manually,469.57,,default,,,40,manually,108,,default,,,,,,,,,40,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","PEANUT,RAW",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,peanut-raw-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,40,,,no,,,,,DRPEA0031,,,40,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
5228,"CHICK PEAS WHITE 9 MM DRIED SUPERCHEF 500 GM",,,"March 26, 2021",product,https://shop.ewdc.in/product/chick-peas-white-9-mm-dried-superchef-500-gm/,,a:0:{},,,,0,auto,inherit,inherit,inherit,disable,standard,inherit,,,[],,,,35,manually,469.57,,default,,,35,manually,108,,default,,,,,,,,,35,manually,135,,default,,,,,,,,,[],,,,,,,,1970-01-01,chick-peas-white-9mm-dried-superchef-500-gm,default,,,108,,,,236,,469.57,,,,manually,1,,,,,,,,,SUPERCHEF,simple,visible,"Grocery &amp; Food Cupboard","CHICK,PEAS",,,,,,,,,,,,,,,,,,publish,1,shopewdc,rajkumar@zuantechnology.com,"New order",order,chick-peas-white-9-mm-dried-superchef-500-gm,,default,0,0,0,open,open,"March 26, 2021",packages,,no,no,yes,,,instock,no,no,35,,,no,,,,,DRPEA0032,,,35,no,no,,,,,-1,-1,,,no,none,15,a:0:{},0,5.0.0,,,0,0,
